AirTemp,Humidity,Rainfall,TrackTemp,WindSpeed,Pressure,Year,Round Number
15.9,52.5,True,30.9,1.8,1001.6,2018,5
16.0,53.2,True,31.5,1.8,1001.6,2018,5
16.1,52.2,True,31.7,1.4,1001.7,2018,5
15.9,51.7,False,32.2,1.1,1001.6,2018,5
15.9,52.5,True,32.0,1.8,1001.6,2018,5
16.0,53.1,True,31.3,1.7,1001.6,2018,5
16.2,52.6,True,30.7,1.4,1001.6,2018,5
16.3,51.2,True,30.6,1.0,1001.7,2018,5
16.1,51.2,True,30.3,0.8,1001.6,2018,5
15.9,52.3,True,30.6,0.9,1001.6,2018,5
16.0,53.6,True,31.2,1.0,1001.6,2018,5
16.1,52.1,True,32.5,1.4,1001.6,2018,5
16.1,52.4,True,33.0,2.5,1001.5,2018,5
16.2,52.4,True,33.4,2.7,1001.5,2018,5
16.5,51.9,True,34.0,2.2,1001.6,2018,5
16.7,51.6,True,34.3,2.2,1001.4,2018,5
16.8,49.9,True,32.3,2.5,1001.4,2018,5
16.8,49.7,True,31.9,2.7,1001.6,2018,5
16.3,49.5,True,31.3,2.7,1001.5,2018,5
15.8,50.7,True,31.2,1.9,1001.5,2018,5
15.9,51.5,True,31.1,2.1,1001.5,2018,5
15.8,51.2,True,31.4,2.7,1001.5,2018,5
15.8,52.2,True,31.4,1.5,1001.5,2018,5
15.9,51.6,True,30.7,2.1,1001.4,2018,5
16.0,51.7,True,30.7,2.7,1001.4,2018,5
16.2,51.5,True,31.7,3.2,1001.4,2018,5
15.9,51.1,True,32.5,2.0,1001.5,2018,5
16.1,51.8,True,33.2,2.1,1001.4,2018,5
16.5,51.0,True,33.2,2.2,1001.5,2018,5
16.7,50.4,True,33.2,2.9,1001.5,2018,5
16.7,50.4,True,33.2,2.9,1001.5,2018,5
16.9,49.5,False,32.9,2.5,1001.6,2018,5
16.7,50.4,False,32.4,2.2,1001.5,2018,5
16.8,50.2,False,32.3,1.8,1001.4,2018,5
17.0,49.1,False,32.4,2.4,1001.5,2018,5
17.0,50.1,False,32.3,2.2,1001.6,2018,5
17.1,49.6,False,31.6,2.3,1001.6,2018,5
17.0,49.5,False,30.9,2.3,1001.6,2018,5
16.9,49.5,False,30.7,2.3,1001.5,2018,5
16.9,49.5,False,30.7,2.3,1001.5,2018,5
16.5,51.2,False,29.8,2.4,1001.6,2018,5
16.0,52.4,False,29.1,2.2,1001.7,2018,5
16.0,53.2,True,29.3,2.0,1001.6,2018,5
25.3,52.5,False,33.2,1.2,1015.7,2018,6
25.6,51.3,False,33.5,0.9,1015.7,2018,6
25.6,50.5,False,33.4,0.8,1015.8,2018,6
25.6,50.8,False,33.4,0.8,1015.7,2018,6
25.6,51.4,False,33.4,1.1,1015.7,2018,6
25.6,51.4,False,33.4,1.1,1015.7,2018,6
25.6,51.7,False,33.4,1.0,1015.7,2018,6
25.6,51.6,False,33.6,0.5,1015.8,2018,6
25.6,51.4,False,33.7,0.6,1015.6,2018,6
25.8,50.6,True,33.8,0.8,1015.7,2018,6
26.0,50.7,True,33.9,0.6,1015.6,2018,6
26.0,50.7,True,33.9,0.6,1015.6,2018,6
26.1,50.0,True,33.9,1.0,1015.6,2018,6
26.5,48.9,True,33.6,1.7,1015.7,2018,6
26.7,48.3,True,33.6,1.6,1015.5,2018,6
26.7,48.2,True,34.5,0.9,1015.6,2018,6
26.7,47.7,True,33.9,1.9,1015.2,2018,6
26.7,47.7,True,33.8,1.7,1015.3,2018,6
26.7,47.7,True,33.8,1.7,1015.3,2018,6
26.8,46.1,True,33.8,1.0,1015.3,2018,6
26.8,46.1,True,33.8,1.0,1015.3,2018,6
26.8,45.9,True,33.7,1.4,1015.2,2018,6
27.0,43.3,True,33.8,1.5,1015.2,2018,6
27.1,43.6,False,34.0,2.4,1015.1,2018,6
27.1,43.9,False,34.0,2.0,1015.1,2018,6
27.2,43.8,False,33.7,1.0,1015.1,2018,6
27.2,43.8,False,33.7,1.0,1015.1,2018,6
27.2,44.2,False,34.0,1.4,1015.2,2018,6
27.3,44.1,False,34.1,1.5,1015.2,2018,6
27.2,44.1,False,33.8,0.8,1015.2,2018,6
27.3,43.9,False,34.0,2.1,1015.2,2018,6
27.4,43.8,False,34.4,0.9,1015.2,2018,6
27.3,44.4,False,34.0,1.5,1015.2,2018,6
27.2,45.2,False,33.8,1.5,1015.2,2018,6
27.2,45.1,False,33.8,1.2,1015.1,2018,6
27.2,45.6,False,34.1,1.5,1015.1,2018,6
27.2,45.6,False,34.1,1.5,1015.1,2018,6
27.2,44.9,False,34.3,2.2,1015.1,2018,6
27.6,43.7,False,34.4,1.7,1015.1,2018,6
27.5,43.9,False,34.5,1.6,1015.1,2018,6
27.3,47.1,False,33.8,0.8,1015.0,2018,6
27.3,47.1,False,33.8,0.8,1015.0,2018,6
27.1,48.0,False,33.7,1.9,1015.0,2018,6
27.0,48.4,False,33.8,1.3,1015.0,2018,6
27.0,48.3,False,34.2,1.9,1015.1,2018,6
27.4,46.1,False,34.4,0.9,1015.0,2018,6
27.5,45.6,False,34.4,2.1,1015.0,2018,6
27.5,45.1,False,34.5,2.2,1014.9,2018,6
27.5,45.8,False,34.2,1.6,1014.9,2018,6
27.5,45.8,False,34.2,1.6,1014.9,2018,6
27.6,45.2,False,35.0,1.4,1015.0,2018,6
27.6,45.3,False,35.2,1.1,1014.9,2018,6
27.4,46.2,False,34.9,1.4,1015.0,2018,6
27.5,45.7,False,34.9,1.3,1014.9,2018,6
27.6,46.1,False,35.2,2.1,1015.0,2018,6
27.6,45.9,False,35.1,1.0,1015.1,2018,6
27.4,46.6,False,35.5,1.4,1015.0,2018,6
27.4,46.9,False,35.1,1.3,1015.1,2018,6
27.4,47.5,False,35.8,0.8,1015.2,2018,6
27.4,48.0,False,35.9,1.3,1014.9,2018,6
27.5,47.6,False,36.4,0.8,1015.1,2018,6
27.5,47.6,False,36.4,0.8,1015.1,2018,6
27.4,48.9,False,36.6,1.9,1015.0,2018,6
27.4,48.9,False,36.6,1.9,1015.0,2018,6
27.1,50.9,False,37.0,1.1,1015.1,2018,6
27.1,50.9,False,37.0,1.1,1015.1,2018,6
26.9,51.6,False,36.3,1.7,1015.2,2018,6
26.8,52.0,False,36.5,1.2,1015.1,2018,6
26.8,52.2,False,36.6,1.6,1015.2,2018,6
26.9,51.9,False,36.6,1.4,1015.2,2018,6
26.7,52.8,False,36.6,1.8,1015.0,2018,6
26.5,53.6,False,36.4,2.0,1015.1,2018,6
26.6,53.5,False,36.6,1.6,1015.1,2018,6
26.7,53.3,False,36.7,1.3,1015.2,2018,6
26.7,53.6,False,36.3,1.4,1015.1,2018,6
26.6,54.4,False,36.2,1.9,1015.2,2018,6
26.7,54.1,False,36.0,2.3,1015.2,2018,6
26.6,54.9,False,35.9,1.1,1015.2,2018,6
26.6,54.8,False,35.6,1.0,1015.2,2018,6
26.6,55.1,False,35.6,1.1,1015.1,2018,6
26.4,55.8,False,34.8,1.2,1015.2,2018,6
26.4,55.9,False,34.6,1.0,1015.2,2018,6
26.4,55.9,False,34.6,1.0,1015.2,2018,6
26.3,56.2,False,34.7,1.4,1015.2,2018,6
26.3,56.2,False,34.7,1.4,1015.2,2018,6
26.3,56.7,False,34.8,1.8,1015.1,2018,6
26.3,56.7,False,34.4,2.4,1015.2,2018,6
26.3,56.7,False,34.4,2.4,1015.2,2018,6
26.3,56.8,False,34.4,2.2,1015.2,2018,6
26.2,57.1,False,34.3,1.2,1015.3,2018,6
26.2,56.7,False,34.3,1.4,1015.2,2018,6
26.2,57.0,False,34.3,1.4,1015.3,2018,6
26.2,57.0,False,34.3,1.4,1015.3,2018,6
26.1,57.1,False,34.1,1.5,1015.3,2018,6
26.0,57.4,False,34.3,1.9,1015.3,2018,6
25.9,58.1,False,34.3,1.7,1015.2,2018,6
25.9,58.1,False,34.3,1.7,1015.2,2018,6
26.1,57.1,False,35.0,1.0,1015.2,2018,6
26.2,56.8,False,34.6,1.0,1015.2,2018,6
26.3,56.5,False,34.5,1.4,1015.3,2018,6
26.2,57.2,False,34.4,1.3,1015.2,2018,6
26.2,57.2,False,34.4,1.3,1015.2,2018,6
26.0,57.5,False,34.2,1.6,1015.1,2018,6
25.9,58.1,False,34.2,1.3,1015.2,2018,6
25.7,58.2,False,34.5,1.4,1015.2,2018,6
25.7,58.2,False,34.5,1.4,1015.2,2018,6
25.5,58.7,False,33.8,1.5,1015.2,2018,6
25.4,59.3,False,33.7,1.4,1015.1,2018,6
25.5,59.0,False,34.4,1.4,1015.1,2018,6
25.7,58.0,False,34.7,1.1,1015.2,2018,6
25.9,57.5,False,34.5,1.3,1015.1,2018,6
25.9,57.6,False,34.4,1.1,1015.1,2018,6
26.0,57.2,False,34.5,1.3,1015.1,2018,6
20.5,28.3,False,41.5,2.2,1018.1,2018,7
20.5,27.1,False,41.5,2.0,1018.1,2018,7
20.1,27.8,False,41.5,1.0,1018.0,2018,7
20.1,27.4,False,41.5,0.9,1018.0,2018,7
20.1,28.5,False,41.0,1.2,1018.1,2018,7
20.0,27.7,False,41.0,1.8,1018.0,2018,7
19.7,27.7,False,41.0,0.8,1017.9,2018,7
19.9,28.6,False,42.1,1.2,1017.9,2018,7
19.9,28.2,False,41.6,1.3,1017.9,2018,7
19.9,27.8,False,41.5,1.0,1017.9,2018,7
20.0,27.0,False,41.5,1.6,1017.9,2018,7
20.1,27.7,False,41.2,1.2,1017.9,2018,7
20.0,27.7,False,41.0,1.3,1017.9,2018,7
20.0,28.2,False,40.2,2.0,1017.9,2018,7
20.0,27.4,False,40.1,1.6,1017.9,2018,7
20.0,28.4,False,40.1,0.9,1017.8,2018,7
20.0,28.4,False,40.1,0.9,1017.8,2018,7
20.0,28.2,False,39.9,1.5,1017.9,2018,7
20.4,28.1,False,40.5,3.7,1017.8,2018,7
20.6,27.3,False,40.1,2.0,1017.8,2018,7
20.6,27.3,False,40.1,2.0,1017.8,2018,7
20.6,28.6,False,39.7,2.6,1017.7,2018,7
20.7,27.8,False,39.2,3.5,1017.8,2018,7
20.6,27.8,False,39.1,2.0,1017.8,2018,7
20.6,27.8,False,39.1,2.0,1017.8,2018,7
20.5,27.6,False,38.3,3.0,1017.7,2018,7
20.7,26.8,False,38.7,4.3,1017.9,2018,7
20.6,27.4,False,38.8,4.6,1017.8,2018,7
20.8,27.1,False,38.7,2.7,1017.9,2018,7
21.0,27.0,False,39.0,2.8,1017.6,2018,7
21.0,25.7,False,39.0,3.4,1017.7,2018,7
20.7,25.9,False,38.9,2.1,1017.7,2018,7
20.7,25.9,False,38.9,2.1,1017.7,2018,7
20.6,26.9,False,38.1,2.2,1017.8,2018,7
20.6,27.5,False,37.8,1.9,1017.7,2018,7
20.5,26.9,False,37.3,3.0,1017.7,2018,7
20.5,26.9,False,37.3,3.0,1017.7,2018,7
20.4,27.5,False,38.1,2.5,1017.7,2018,7
20.4,27.7,False,38.2,2.8,1017.7,2018,7
20.5,27.8,False,38.3,2.5,1017.7,2018,7
20.5,27.5,False,38.4,2.2,1017.6,2018,7
20.6,28.1,False,37.7,1.7,1017.7,2018,7
20.5,27.8,False,37.7,2.3,1017.6,2018,7
20.6,27.4,False,37.7,3.4,1017.7,2018,7
20.7,28.0,False,38.0,3.7,1017.6,2018,7
21.0,28.2,False,38.0,3.5,1017.6,2018,7
21.2,27.0,False,37.9,3.5,1017.9,2018,7
20.8,27.6,False,38.0,3.6,1017.7,2018,7
20.7,27.8,False,37.2,2.9,1017.6,2018,7
20.7,27.1,False,36.5,3.5,1017.6,2018,7
20.5,27.2,False,36.3,3.3,1017.6,2018,7
20.4,26.8,False,36.2,3.4,1017.6,2018,7
20.6,27.5,False,36.2,4.4,1017.6,2018,7
20.5,27.1,False,36.2,2.6,1017.5,2018,7
20.3,28.2,False,36.2,1.4,1017.5,2018,7
20.3,28.5,False,36.0,2.4,1017.5,2018,7
20.3,28.5,False,36.0,2.4,1017.5,2018,7
20.4,28.4,False,36.1,2.7,1017.5,2018,7
20.1,27.7,False,36.1,1.8,1017.5,2018,7
20.1,27.7,False,36.1,1.8,1017.5,2018,7
20.0,29.8,False,35.9,2.0,1017.5,2018,7
20.3,27.8,False,35.6,2.7,1017.5,2018,7
20.4,27.5,False,35.6,2.6,1017.4,2018,7
20.4,27.5,False,35.6,2.6,1017.4,2018,7
20.8,27.4,False,35.0,2.9,1017.4,2018,7
20.8,27.2,False,38.4,3.8,1017.4,2018,7
20.6,27.6,False,38.2,2.6,1017.4,2018,7
20.5,28.2,False,37.8,2.4,1017.3,2018,7
20.6,27.7,False,37.8,1.7,1017.4,2018,7
20.4,27.7,False,38.1,2.4,1017.3,2018,7
20.5,27.8,False,36.6,1.8,1017.3,2018,7
20.6,28.1,False,36.6,2.5,1017.3,2018,7
20.6,28.1,False,36.6,2.5,1017.3,2018,7
20.8,28.2,False,36.9,2.0,1017.3,2018,7
21.0,28.3,False,35.6,2.5,1017.2,2018,7
21.3,27.3,False,35.7,2.6,1017.3,2018,7
21.3,26.7,False,35.3,2.2,1017.3,2018,7
21.1,27.3,False,34.6,2.9,1017.2,2018,7
21.0,27.2,False,34.2,1.1,1017.3,2018,7
21.0,27.7,False,33.9,1.6,1017.2,2018,7
20.9,27.6,False,33.8,3.0,1017.1,2018,7
20.6,27.4,False,33.4,3.2,1017.3,2018,7
20.4,27.3,False,33.3,2.5,1017.3,2018,7
20.4,27.7,False,33.2,2.7,1017.1,2018,7
20.4,28.1,False,33.1,3.9,1017.1,2018,7
20.7,28.4,False,33.1,4.0,1017.2,2018,7
20.8,28.6,False,33.0,4.1,1017.2,2018,7
20.8,28.3,False,33.0,3.5,1017.0,2018,7
20.7,28.6,False,33.2,3.9,1017.0,2018,7
20.8,27.6,False,33.0,4.3,1017.2,2018,7
20.8,27.6,False,33.0,4.3,1017.2,2018,7
20.4,27.8,False,33.0,2.7,1017.1,2018,7
20.4,27.8,False,33.0,2.7,1017.1,2018,7
20.8,28.0,False,33.2,4.3,1017.0,2018,7
20.6,28.0,False,33.4,3.7,1017.1,2018,7
20.5,28.8,False,33.4,1.8,1017.1,2018,7
20.5,28.8,False,33.4,1.8,1017.1,2018,7
20.7,28.3,False,33.7,2.0,1017.1,2018,7
20.6,28.6,False,33.6,2.1,1017.2,2018,7
20.6,28.6,False,33.6,2.4,1017.0,2018,7
20.6,29.9,False,33.4,2.1,1017.1,2018,7
20.7,29.1,False,33.3,1.7,1017.0,2018,7
20.5,29.2,False,33.3,2.1,1017.0,2018,7
20.7,29.6,False,32.4,1.4,1017.0,2018,7
20.7,29.6,False,32.4,1.4,1017.0,2018,7
20.7,29.6,False,32.4,1.4,1017.0,2018,7
25.0,48.6,False,44.3,2.5,966.4,2018,8
24.7,49.3,False,44.1,2.9,966.4,2018,8
24.5,50.5,False,43.1,1.4,966.5,2018,8
24.4,50.3,False,42.7,1.7,966.4,2018,8
24.3,50.5,False,42.7,2.2,966.5,2018,8
24.5,50.1,False,42.7,1.4,966.5,2018,8
24.5,50.0,True,42.7,1.6,966.5,2018,8
24.3,50.4,False,42.6,1.8,966.4,2018,8
24.2,51.4,False,41.5,1.3,966.4,2018,8
24.2,51.3,False,41.4,2.1,966.4,2018,8
24.2,51.3,False,41.4,2.1,966.4,2018,8
24.3,50.7,False,41.1,1.3,966.4,2018,8
24.5,49.9,False,42.1,2.1,966.6,2018,8
24.5,48.3,False,42.3,0.9,966.4,2018,8
24.2,49.8,False,42.4,1.7,966.4,2018,8
24.6,48.6,False,43.3,2.2,966.4,2018,8
24.7,48.6,False,44.1,1.7,966.3,2018,8
24.7,48.6,False,44.2,2.4,966.4,2018,8
24.7,48.9,False,44.5,2.7,966.3,2018,8
24.6,48.5,False,44.6,3.1,966.4,2018,8
24.6,48.9,False,44.7,2.0,966.4,2018,8
24.6,48.5,False,44.6,1.9,966.2,2018,8
24.6,48.5,False,44.6,1.9,966.2,2018,8
24.9,48.0,False,45.2,2.5,966.3,2018,8
24.9,47.5,False,45.0,3.6,966.3,2018,8
24.9,47.6,False,45.2,3.7,966.2,2018,8
25.1,45.4,False,45.0,3.3,966.3,2018,8
25.3,44.6,False,44.6,3.6,966.3,2018,8
24.7,47.7,False,44.6,3.0,966.4,2018,8
24.9,47.8,False,44.8,2.0,966.3,2018,8
24.9,48.3,False,44.8,1.8,966.1,2018,8
25.1,48.1,False,44.7,2.2,966.2,2018,8
25.1,48.5,False,44.5,3.7,966.2,2018,8
25.0,48.7,False,44.1,3.4,966.2,2018,8
24.9,48.9,False,44.3,3.7,966.2,2018,8
24.9,48.9,False,44.3,3.7,966.2,2018,8
24.9,49.0,False,44.7,2.8,966.1,2018,8
24.9,48.7,False,44.7,2.1,966.1,2018,8
24.9,48.3,False,44.7,2.4,966.2,2018,8
25.0,48.6,False,42.5,2.5,966.2,2018,8
24.6,49.5,False,42.5,1.8,966.1,2018,8
24.5,50.3,False,43.5,1.8,966.1,2018,8
24.7,49.6,False,44.5,1.9,966.2,2018,8
24.9,48.9,False,44.8,0.8,966.1,2018,8
25.0,48.7,False,44.7,1.4,966.0,2018,8
25.2,48.0,False,44.7,1.5,966.1,2018,8
25.1,48.0,False,44.3,1.9,966.1,2018,8
25.5,47.4,False,44.3,1.4,966.2,2018,8
25.6,45.8,False,44.6,2.1,966.2,2018,8
25.0,47.0,False,44.4,1.4,966.1,2018,8
24.9,47.8,False,44.1,1.1,966.1,2018,8
25.2,47.1,False,44.2,1.3,966.0,2018,8
25.3,46.1,False,43.7,2.3,966.0,2018,8
24.9,47.3,False,43.0,2.6,965.9,2018,8
24.8,48.1,False,43.0,1.6,966.1,2018,8
24.8,48.0,False,43.1,1.3,966.2,2018,8
25.0,47.9,False,43.0,1.9,966.2,2018,8
25.0,47.2,False,42.9,1.9,966.1,2018,8
24.8,47.5,False,42.6,2.4,966.1,2018,8
24.5,47.4,False,42.5,1.6,966.2,2018,8
24.4,47.6,False,42.1,1.8,966.3,2018,8
24.3,47.7,False,41.8,1.6,966.2,2018,8
24.4,47.6,False,40.6,1.5,966.2,2018,8
24.3,48.0,False,40.3,1.8,966.2,2018,8
24.6,46.6,False,40.1,1.3,966.2,2018,8
24.5,46.7,False,40.0,2.0,966.2,2018,8
24.3,46.7,False,40.0,2.4,966.2,2018,8
24.2,47.0,False,40.1,2.4,966.2,2018,8
24.2,47.0,False,40.3,2.1,966.2,2018,8
24.3,46.7,False,40.2,1.5,966.2,2018,8
24.3,46.4,False,40.2,1.8,966.2,2018,8
24.3,46.1,False,40.1,1.5,966.2,2018,8
24.4,45.6,False,40.2,1.7,966.2,2018,8
24.5,45.8,False,40.2,1.8,966.1,2018,8
24.6,47.0,False,39.8,1.3,966.2,2018,8
24.6,49.4,False,39.6,1.1,966.2,2018,8
24.6,51.1,False,39.6,2.3,966.2,2018,8
24.7,51.4,False,39.7,1.4,966.3,2018,8
24.7,51.6,False,39.6,1.2,966.2,2018,8
24.6,50.9,False,39.7,1.2,966.3,2018,8
24.5,47.1,False,39.5,1.0,966.2,2018,8
24.4,47.4,False,39.3,0.7,966.3,2018,8
24.5,46.8,False,39.2,0.7,966.3,2018,8
24.5,47.2,False,39.1,0.9,966.3,2018,8
24.5,47.1,False,39.0,1.1,966.2,2018,8
24.3,47.9,False,38.9,1.0,966.3,2018,8
24.4,48.2,False,38.4,0.9,966.4,2018,8
24.4,48.3,False,38.4,1.0,966.3,2018,8
24.3,49.3,False,37.8,0.9,966.3,2018,8
24.0,51.4,False,37.8,1.8,966.4,2018,8
23.6,53.4,False,37.8,1.6,966.3,2018,8
23.4,54.8,False,37.7,1.6,966.4,2018,8
23.4,55.9,False,37.6,0.8,966.4,2018,8
23.4,55.4,False,39.6,1.0,966.3,2018,8
23.4,55.9,False,39.6,0.8,966.4,2018,8
23.6,55.2,False,39.8,1.2,966.3,2018,8
23.7,55.2,False,39.9,1.2,966.3,2018,8
23.9,54.0,False,40.1,0.5,966.4,2018,8
23.9,53.2,False,40.0,1.3,966.4,2018,8
24.0,52.8,False,40.1,0.9,966.3,2018,8
24.0,52.8,False,40.1,0.9,966.3,2018,8
23.8,53.1,False,39.7,0.8,966.4,2018,8
22.7,37.6,False,48.6,1.5,936.3,2018,9
22.7,37.5,False,48.4,2.0,936.3,2018,9
22.8,36.5,False,48.1,1.9,936.3,2018,9
22.3,37.3,False,48.1,1.0,936.3,2018,9
22.5,38.5,False,47.8,2.4,936.3,2018,9
22.8,37.6,False,48.2,1.4,936.2,2018,9
23.0,37.5,False,48.2,2.3,936.3,2018,9
23.2,36.7,False,47.9,3.1,936.2,2018,9
22.7,38.1,False,47.4,2.8,936.3,2018,9
22.7,37.4,False,47.4,2.6,936.2,2018,9
22.7,37.4,False,47.4,2.6,936.2,2018,9
22.8,37.6,False,47.3,2.7,936.2,2018,9
22.9,36.9,False,46.9,2.5,936.1,2018,9
23.2,36.6,False,46.9,3.0,936.2,2018,9
23.2,36.9,False,47.1,3.3,936.1,2018,9
23.5,37.1,False,47.1,3.1,936.1,2018,9
23.6,37.7,False,47.2,2.5,936.3,2018,9
23.8,36.2,False,47.2,2.4,936.2,2018,9
23.6,36.3,False,47.2,3.4,936.2,2018,9
23.5,36.7,False,47.0,2.1,936.2,2018,9
23.1,37.4,False,46.9,2.7,936.2,2018,9
22.8,37.0,False,46.9,2.8,936.2,2018,9
22.7,37.4,False,47.0,2.9,936.3,2018,9
23.0,37.2,False,46.4,2.5,936.1,2018,9
22.8,37.7,False,46.6,1.8,936.1,2018,9
23.0,37.4,False,46.7,2.9,936.1,2018,9
22.5,38.5,False,46.6,2.1,936.1,2018,9
22.2,39.4,False,46.7,2.6,936.1,2018,9
22.2,39.4,False,46.7,2.6,936.1,2018,9
22.6,39.5,False,46.7,4.0,936.1,2018,9
22.9,38.0,False,46.7,3.9,936.1,2018,9
23.0,37.9,False,46.6,2.9,936.0,2018,9
23.1,38.3,False,46.4,3.1,936.1,2018,9
23.2,37.5,False,45.3,2.6,936.1,2018,9
22.7,38.5,False,44.6,2.3,936.1,2018,9
22.8,38.3,False,44.2,2.8,936.0,2018,9
22.8,38.4,False,45.1,2.8,936.1,2018,9
23.1,38.3,False,45.2,3.5,936.1,2018,9
23.0,37.4,False,45.2,1.1,936.1,2018,9
22.6,38.7,False,45.4,1.9,936.1,2018,9
22.8,38.1,False,45.5,3.8,936.0,2018,9
22.9,38.3,False,45.4,3.4,936.0,2018,9
22.7,38.2,False,45.5,3.3,936.0,2018,9
22.4,39.5,False,45.7,2.0,936.0,2018,9
22.9,38.4,False,46.1,1.5,936.1,2018,9
23.3,37.6,False,46.1,2.5,936.0,2018,9
23.4,37.3,False,45.7,3.5,936.0,2018,9
23.4,36.4,False,45.7,1.6,936.1,2018,9
23.0,37.2,False,45.7,1.9,936.0,2018,9
22.9,37.7,False,45.7,2.1,936.0,2018,9
22.9,37.7,False,45.6,2.5,936.1,2018,9
23.2,37.0,False,45.7,2.7,936.1,2018,9
23.1,36.6,False,45.9,1.4,936.1,2018,9
23.4,36.9,False,46.0,2.7,936.1,2018,9
23.7,35.4,False,46.1,2.8,936.1,2018,9
23.7,34.7,False,46.0,3.5,936.1,2018,9
23.5,35.0,False,45.2,2.8,936.1,2018,9
23.1,35.8,False,45.0,2.3,936.1,2018,9
22.9,36.1,False,45.4,2.4,936.2,2018,9
22.5,36.8,False,45.5,2.0,936.1,2018,9
22.7,36.5,False,45.0,1.6,936.0,2018,9
22.7,36.6,False,45.1,2.7,936.0,2018,9
22.6,37.3,False,45.2,2.8,936.1,2018,9
22.7,37.3,False,45.2,2.1,936.1,2018,9
23.0,35.7,False,45.2,2.0,936.0,2018,9
23.3,35.5,False,44.9,2.6,936.0,2018,9
23.4,36.1,False,44.8,2.7,936.0,2018,9
23.4,35.6,False,45.1,2.7,936.0,2018,9
23.1,36.1,False,45.2,1.8,936.1,2018,9
23.3,36.5,False,45.2,2.6,936.0,2018,9
23.8,36.3,False,45.3,2.6,936.0,2018,9
24.2,34.7,False,45.4,3.0,936.1,2018,9
24.1,34.3,False,45.0,2.6,936.1,2018,9
24.0,34.4,False,44.8,2.7,936.0,2018,9
23.9,35.4,False,44.8,2.6,936.1,2018,9
23.9,35.3,False,44.9,2.1,936.0,2018,9
24.0,35.5,False,45.0,2.5,936.0,2018,9
24.2,35.0,False,44.9,3.0,936.0,2018,9
24.1,35.6,False,44.8,2.9,936.0,2018,9
23.8,34.9,False,44.8,3.2,936.1,2018,9
23.3,36.3,False,44.6,3.1,936.2,2018,9
23.3,37.4,False,44.6,2.6,936.1,2018,9
23.5,37.6,False,44.6,1.8,936.0,2018,9
23.6,38.5,False,44.5,1.3,936.1,2018,9
23.6,39.8,False,44.4,1.5,936.1,2018,9
23.8,39.8,False,44.6,1.9,936.0,2018,9
24.1,38.2,False,44.9,2.8,936.1,2018,9
24.0,36.3,False,44.9,2.2,936.2,2018,9
23.8,36.7,False,44.6,1.7,936.1,2018,9
23.6,37.4,False,44.6,1.5,936.1,2018,9
23.6,39.1,False,43.9,2.3,936.2,2018,9
23.8,38.3,False,43.3,2.0,936.2,2018,9
26.6,40.0,False,52.1,1.1,1008.4,2018,10
26.6,40.0,False,52.1,1.1,1008.4,2018,10
26.4,40.5,False,52.1,0.5,1008.4,2018,10
26.6,40.1,False,52.7,2.1,1008.4,2018,10
26.8,39.3,False,52.7,3.1,1008.3,2018,10
26.5,40.3,False,51.8,1.4,1008.3,2018,10
26.6,40.4,False,53.3,1.0,1008.4,2018,10
26.9,39.2,False,53.3,1.3,1008.2,2018,10
26.9,38.7,False,53.1,0.8,1008.3,2018,10
27.1,38.7,False,53.1,1.4,1008.4,2018,10
27.1,39.1,False,53.1,0.9,1008.4,2018,10
27.4,38.7,False,53.0,1.1,1008.4,2018,10
27.2,39.4,False,53.0,1.0,1008.4,2018,10
27.2,39.4,False,52.6,1.8,1008.4,2018,10
27.0,39.5,False,53.1,0.7,1008.4,2018,10
27.4,39.1,False,53.3,1.2,1008.3,2018,10
27.5,38.7,False,53.3,1.5,1008.4,2018,10
27.5,38.4,False,53.5,1.2,1008.3,2018,10
27.5,38.8,False,53.7,1.4,1008.4,2018,10
27.3,38.4,False,53.1,1.6,1008.2,2018,10
26.9,39.5,False,52.8,1.1,1008.3,2018,10
26.9,39.8,False,52.7,2.1,1008.2,2018,10
26.9,40.1,False,52.7,0.9,1008.4,2018,10
27.1,39.1,False,52.8,2.4,1008.4,2018,10
26.9,40.7,False,52.9,1.6,1008.3,2018,10
27.2,39.2,False,53.1,0.9,1008.3,2018,10
27.4,38.9,False,53.4,0.9,1008.3,2018,10
27.5,38.6,False,53.1,2.0,1008.4,2018,10
27.2,39.2,False,52.1,1.1,1008.3,2018,10
27.4,39.3,False,52.4,1.4,1008.3,2018,10
27.5,38.3,False,53.1,1.8,1008.2,2018,10
27.7,38.7,False,53.0,1.8,1008.2,2018,10
27.6,38.5,False,52.9,2.2,1008.3,2018,10
27.5,39.1,False,52.9,1.9,1008.2,2018,10
27.6,38.6,False,52.9,2.6,1008.2,2018,10
27.3,39.1,False,52.6,2.7,1008.2,2018,10
27.2,39.2,False,52.6,1.2,1008.3,2018,10
27.1,39.6,False,53.4,0.6,1008.3,2018,10
27.3,39.0,False,53.1,1.2,1008.3,2018,10
27.5,38.5,False,53.1,1.0,1008.3,2018,10
27.6,38.3,False,53.1,1.8,1008.4,2018,10
27.6,39.0,False,53.1,1.7,1008.3,2018,10
27.8,38.3,False,53.2,2.0,1008.2,2018,10
27.7,38.4,False,53.2,1.0,1008.3,2018,10
27.7,38.5,False,53.7,1.8,1008.3,2018,10
28.0,37.1,False,53.8,1.8,1008.3,2018,10
28.0,37.1,False,53.5,2.0,1008.4,2018,10
27.8,37.8,False,53.5,1.5,1008.4,2018,10
27.9,37.5,False,53.6,1.2,1008.3,2018,10
