grid,position,points,laps,fastestLapTime,fastestLapSpeed,statusId
2,2.0,18.0,71,1:19.820,194.116,1
4,3.0,15.0,71,1:19.468,194.976,1
5,4.0,12.0,71,1:20.510,192.453,1
8,5.0,10.0,71,1:20.665,192.083,1
6,6.0,8.0,70,1:20.081,193.484,11
9,7.0,6.0,70,1:20.460,192.572,11
10,8.0,4.0,70,1:20.713,191.969,11
12,9.0,2.0,70,1:20.711,191.973,11
18,10.0,1.0,70,1:20.617,192.197,11
11,11.0,0.0,70,1:21.523,190.061,11
7,12.0,0.0,70,1:21.069,191.126,11
19,13.0,0.0,70,1:21.348,190.47,11
20,14.0,0.0,69,1:20.930,191.454,12
1,15.0,0.0,69,1:17.774,199.223,12
16,16.0,0.0,69,1:22.016,188.919,12
13,17.0,0.0,69,1:21.546,190.008,12
15,18.0,0.0,68,1:21.402,190.344,13
10,1.0,25.0,71,1:11.982,215.503,1
2,2.0,18.0,71,1:12.486,214.005,1
1,3.0,15.0,71,1:12.526,213.887,1
4,4.0,13.0,71,1:11.010,218.453,1
6,5.0,10.0,71,1:12.822,213.018,1
3,6.0,8.0,71,1:12.710,213.346,1
7,7.0,6.0,70,1:13.227,211.839,11
8,8.0,4.0,70,1:14.430,208.415,11
12,9.0,2.0,70,1:13.922,209.848,11
5,10.0,1.0,70,1:13.761,210.306,11
9,11.0,0.0,70,1:13.634,210.668,11
0,12.0,0.0,70,1:12.621,213.607,11
17,13.0,0.0,70,1:14.355,208.626,11
13,14.0,0.0,70,1:14.227,208.985,11
15,15.0,0.0,70,1:14.204,209.05,11
16,16.0,0.0,70,1:14.616,207.896,11
19,17.0,0.0,69,1:14.954,206.958,12
18,18.0,0.0,69,1:13.793,210.215,12
1,1.0,25.0,57,1:25.084,227.633,1
7,2.0,19.0,57,1:23.196,232.799,1
3,3.0,15.0,57,1:26.682,223.437,1
11,4.0,12.0,57,1:25.613,226.227,1
9,5.0,10.0,57,1:27.061,222.464,1
12,6.0,8.0,57,1:27.356,221.713,1
5,7.0,6.0,57,1:26.570,223.726,1
13,8.0,4.0,57,1:26.555,223.765,1
4,9.0,2.0,56,1:25.746,225.876,11
10,10.0,1.0,56,1:26.434,224.078,11
2,11.0,0.0,56,1:27.019,222.572,11
14,12.0,0.0,56,1:27.198,222.115,11
8,13.0,0.0,56,1:27.043,222.51,11
16,14.0,0.0,56,1:26.358,224.275,11
18,15.0,0.0,56,1:27.823,220.534,11
19,16.0,0.0,56,1:28.412,219.065,11
15,17.0,0.0,55,1:25.768,225.818,12
20,18.0,0.0,55,1:27.340,221.754,12
1,1.0,26.0,50,1:30.734,244.962,1
3,2.0,18.0,50,1:31.488,242.943,1
2,3.0,15.0,50,1:31.408,243.155,1
9,4.0,12.0,50,1:31.797,242.125,1
11,5.0,10.0,50,1:32.716,239.725,1
6,6.0,8.0,50,1:32.297,240.813,1
4,7.0,6.0,50,1:31.601,242.643,1
15,8.0,4.0,50,1:31.851,241.983,1
10,9.0,2.0,50,1:32.865,239.34,1
7,10.0,1.0,50,1:31.914,241.817,1
18,11.0,0.0,50,1:32.804,239.498,1
16,12.0,0.0,50,1:32.751,239.635,1
13,13.0,0.0,49,1:31.633,242.558,11
8,14.0,0.0,49,1:32.506,240.269,11
12,15.0,0.0,49,1:32.778,239.565,11
1,1.0,26.0,58,1:26.103,220.8,1
2,2.0,18.0,58,1:26.615,219.495,1
5,3.0,15.0,58,1:27.618,216.982,1
8,4.0,12.0,58,1:27.496,217.285,1
12,5.0,10.0,58,1:27.342,217.668,1
6,6.0,8.0,58,1:26.862,218.871,1
3,7.0,6.0,58,1:26.762,219.123,1
11,8.0,4.0,58,1:27.607,217.01,1
9,9.0,2.0,58,1:28.249,215.431,1
7,10.0,1.0,58,1:28.433,214.983,1
15,11.0,0.0,58,1:28.303,215.299,1
10,12.0,0.0,57,1:28.723,214.28,11
13,13.0,0.0,57,1:28.567,214.657,11
19,14.0,0.0,57,1:29.457,212.522,11
4,15.0,0.0,55,1:26.419,219.993,5
1,1.0,26.0,57,1:34.570,206.018,1
3,2.0,18.0,57,1:35.740,203.501,1
5,3.0,15.0,57,1:36.228,202.469,1
9,4.0,12.0,57,1:36.302,202.313,1
7,5.0,10.0,57,1:36.623,201.641,1
6,6.0,8.0,57,1:36.599,201.691,1
11,7.0,6.0,57,1:37.110,200.63,1
16,8.0,4.0,57,1:37.104,200.642,1
8,9.0,2.0,57,1:36.733,201.412,1
15,10.0,1.0,57,1:36.685,201.512,1
12,11.0,0.0,57,1:36.956,200.948,1
19,12.0,0.0,57,1:37.146,200.555,1
14,13.0,0.0,57,1:37.355,200.125,1
18,14.0,0.0,57,1:37.261,200.318,1
13,15.0,0.0,57,1:36.988,200.882,1
20,16.0,0.0,57,1:38.251,198.3,1
17,17.0,0.0,57,1:38.201,198.401,1
4,18.0,0.0,56,1:36.089,202.762,32
2,19.0,0.0,54,1:35.440,204.14,32
4,1.0,25.0,50,1:31.772,242.191,1
2,2.0,19.0,50,1:31.634,242.556,1
3,3.0,15.0,50,1:31.905,241.841,1
1,4.0,12.0,50,1:32.042,241.481,1
6,5.0,10.0,50,1:32.821,239.454,1
5,6.0,8.0,50,1:33.103,238.729,1
11,7.0,6.0,50,1:32.753,239.629,1
9,8.0,4.0,50,1:33.468,237.796,1
10,9.0,2.0,50,1:32.779,239.562,1
15,10.0,1.0,50,1:32.997,239.001,1
12,11.0,0.0,50,1:33.924,236.642,1
17,12.0,0.0,50,1:33.651,237.332,1
13,13.0,0.0,49,1:34.446,235.334,11
16,14.0,0.0,47,1:34.368,235.528,130
1,1.0,26.0,58,1:20.260,236.74,1
3,2.0,18.0,58,1:21.094,234.305,1
6,3.0,15.0,58,1:21.495,233.152,1
5,4.0,12.0,58,1:21.886,232.039,1
4,5.0,10.0,58,1:22.248,231.018,1
7,6.0,8.0,58,1:22.451,230.449,1
8,7.0,6.0,58,1:22.469,230.399,1
12,8.0,4.0,58,1:21.651,232.707,1
11,9.0,2.0,58,1:22.731,229.669,1
20,10.0,1.0,58,1:22.589,230.064,1
14,11.0,0.0,58,1:22.541,230.198,1
19,12.0,0.0,58,1:23.592,227.304,1
15,13.0,0.0,57,1:23.006,228.908,11
16,14.0,0.0,57,1:23.071,228.729,11
13,15.0,0.0,57,1:23.342,227.985,11
18,16.0,0.0,57,1:23.882,226.518,11
10,17.0,0.0,57,1:20.846,235.024,11
1,1.0,26.0,63,1:18.446,225.281,1
3,2.0,18.0,63,1:18.949,223.845,1
5,3.0,15.0,63,1:20.903,218.439,1
11,4.0,12.0,63,1:20.962,218.28,1
7,5.0,10.0,63,1:20.758,218.831,1
2,6.0,8.0,63,1:18.574,224.914,1
12,7.0,6.0,63,1:20.544,219.412,1
13,8.0,4.0,63,1:21.211,217.61,1
8,9.0,2.0,63,1:21.238,217.538,1
15,10.0,1.0,62,1:21.750,216.176,11
18,11.0,0.0,62,1:21.757,216.157,11
17,12.0,0.0,62,1:21.713,216.274,11
14,13.0,0.0,62,1:21.419,217.054,11
16,14.0,0.0,62,1:21.887,215.814,11
0,15.0,0.0,62,1:21.286,217.41,11
19,16.0,0.0,62,1:21.338,217.271,11
10,17.0,0.0,62,1:18.999,223.704,11
6,18.0,0.0,62,1:21.577,216.634,11
3,1.0,26.0,57,1:31.361,213.255,1
1,2.0,18.0,57,1:31.488,212.959,1
2,3.0,15.0,57,1:31.790,212.258,1
4,4.0,12.0,57,1:31.819,212.191,1
12,5.0,10.0,57,1:32.195,211.325,1
6,6.0,8.0,57,1:32.941,209.629,1
5,7.0,6.0,57,1:33.184,209.083,1
20,8.0,4.0,57,1:33.163,209.13,1
18,9.0,2.0,57,1:33.447,208.494,1
0,10.0,1.0,57,1:33.312,208.796,1
11,11.0,0.0,57,1:33.331,208.753,1
9,12.0,0.0,57,1:33.035,209.417,1
14,13.0,0.0,57,1:33.265,208.901,1
19,14.0,0.0,57,1:34.169,206.896,1
15,15.0,0.0,57,1:32.528,210.565,1
16,16.0,0.0,56,1:33.511,208.351,33
0,17.0,0.0,54,1:33.479,208.423,4
2,1.0,25.0,66,1:25.456,196.943,1
5,2.0,19.0,66,1:24.108,200.099,1
4,3.0,15.0,66,1:24.636,198.851,1
3,4.0,12.0,66,1:25.985,195.731,1
6,5.0,10.0,66,1:24.253,199.755,1
7,6.0,8.0,66,1:26.395,194.802,1
12,7.0,6.0,66,1:25.935,195.845,1
11,8.0,4.0,66,1:25.619,196.568,1
20,9.0,2.0,65,1:26.599,194.344,11
13,10.0,1.0,65,1:26.828,193.831,11
16,11.0,0.0,65,1:27.629,192.059,11
9,12.0,0.0,65,1:27.285,192.816,11
14,13.0,0.0,65,1:26.987,193.477,11
10,14.0,0.0,65,1:27.447,192.459,11
17,15.0,0.0,65,1:26.876,193.724,11
19,16.0,0.0,64,1:27.246,192.902,12
8,17.0,0.0,64,1:27.537,192.261,12
18,18.0,0.0,64,1:28.281,190.641,12
3,1.0,25.0,64,1:16.028,158.01,1
2,2.0,18.0,64,1:16.421,157.197,1
4,3.0,15.0,64,1:16.052,157.96,1
1,4.0,12.0,64,1:16.249,157.552,1
6,5.0,10.0,64,1:16.830,156.36,1
5,6.0,9.0,64,1:14.693,160.834,1
7,7.0,6.0,64,1:15.882,158.314,1
8,8.0,4.0,64,1:17.203,155.605,1
12,9.0,2.0,64,1:17.600,154.809,1
9,10.0,1.0,64,1:17.558,154.893,1
17,11.0,0.0,64,1:17.344,155.321,1
10,12.0,0.0,64,1:17.571,154.867,1
14,13.0,0.0,64,1:17.532,154.945,1
18,14.0,0.0,64,1:17.672,154.665,1
19,15.0,0.0,63,1:18.579,152.88,11
20,16.0,0.0,63,1:18.200,153.621,11
11,17.0,0.0,63,1:15.334,159.465,11
3,1.0,25.0,51,1:46.050,203.779,1
2,2.0,19.0,51,1:46.046,203.787,1
5,3.0,15.0,51,1:47.177,201.636,1
7,4.0,12.0,51,1:47.044,201.887,1
6,5.0,10.0,51,1:48.519,199.143,1
9,6.0,8.0,51,1:48.206,199.719,1
10,7.0,6.0,51,1:47.989,200.12,1
12,8.0,4.0,51,1:48.276,199.589,1
11,9.0,2.0,51,1:47.997,200.105,1
13,10.0,1.0,51,1:48.297,199.551,1
15,11.0,0.0,50,1:48.179,199.768,11
17,12.0,0.0,50,1:47.966,200.163,11
8,13.0,0.0,50,1:47.523,200.987,11
20,14.0,0.0,50,1:48.410,199.343,11
18,15.0,0.0,50,1:49.583,197.209,11
19,16.0,0.0,46,1:48.038,200.029,76
1,1.0,25.0,70,1:15.839,207.012,1
3,2.0,19.0,70,1:15.749,207.258,1
4,3.0,15.0,70,1:16.167,206.12,1
8,4.0,12.0,70,1:16.418,205.443,1
19,5.0,10.0,70,1:15.901,206.843,1
7,6.0,8.0,70,1:17.110,203.6,1
11,7.0,6.0,70,1:17.010,203.864,1
10,8.0,4.0,70,1:16.927,204.084,1
2,9.0,2.0,70,1:16.578,205.014,1
17,10.0,1.0,70,1:17.421,202.782,1
9,11.0,0.0,70,1:17.932,201.452,1
16,12.0,0.0,70,1:17.956,201.39,1
12,13.0,0.0,70,1:17.951,201.403,1
15,14.0,0.0,70,1:17.810,201.768,1
14,15.0,0.0,70,1:17.495,202.588,1
18,16.0,0.0,70,1:18.540,199.893,1
5,17.0,0.0,70,1:18.046,201.158,1
1,1.0,25.0,52,1:30.813,233.53,1
4,2.0,18.0,52,1:30.937,233.212,1
5,3.0,16.0,52,1:30.510,234.312,1
3,4.0,12.0,52,1:31.282,232.33,1
7,5.0,10.0,52,1:31.609,231.501,1
6,6.0,8.0,52,1:31.645,231.41,1
2,7.0,6.0,52,1:32.354,229.633,1
19,8.0,4.0,52,1:32.109,230.244,1
18,9.0,2.0,52,1:32.471,229.343,1
17,10.0,1.0,52,1:32.661,228.872,1
20,11.0,0.0,52,1:32.379,229.571,1
10,12.0,0.0,52,1:33.286,227.339,1
14,13.0,0.0,52,1:32.644,228.914,1
13,14.0,0.0,52,1:33.832,226.016,1
2,1.0,25.0,71,1:07.583,230.01,1
1,2.0,19.0,71,1:07.275,231.063,1
8,3.0,15.0,71,1:09.000,225.286,1
4,4.0,12.0,71,1:09.075,225.042,1
6,5.0,10.0,71,1:09.559,223.476,1
9,6.0,8.0,70,1:09.625,223.264,11
10,7.0,6.0,70,1:09.304,224.298,11
7,8.0,4.0,70,1:09.938,222.265,11
11,9.0,2.0,70,1:09.924,222.309,11
19,10.0,1.0,70,1:08.558,226.739,11
0,11.0,0.0,70,1:09.266,224.421,11
15,12.0,0.0,70,1:09.669,223.123,11
12,13.0,0.0,70,1:10.048,221.916,11
13,14.0,0.0,70,1:09.380,224.053,11
14,15.0,0.0,70,1:10.104,221.739,11
16,16.0,0.0,70,1:10.023,221.995,11
18,17.0,0.0,70,1:10.001,222.065,11
2,1.0,25.0,53,1:37.491,215.724,1
4,2.0,18.0,53,1:37.668,215.333,1
6,3.0,15.0,53,1:37.548,215.598,1
3,4.0,12.0,53,1:37.780,215.086,1
19,5.0,11.0,53,1:35.781,219.575,1
7,6.0,8.0,53,1:38.160,214.254,1
5,7.0,6.0,53,1:39.037,212.356,1
10,8.0,4.0,53,1:38.684,213.116,1
9,9.0,2.0,53,1:39.133,212.151,1
15,10.0,1.0,53,1:39.185,212.04,1
12,11.0,0.0,53,1:39.044,212.341,1
14,12.0,0.0,53,1:38.786,212.896,1
13,13.0,0.0,53,1:39.199,212.01,1
11,14.0,0.0,53,1:37.963,214.685,1
17,15.0,0.0,53,1:39.068,212.29,1
16,16.0,0.0,47,1:39.368,211.649,16
10,1.0,25.0,70,1:22.126,192.041,1
7,2.0,19.0,70,1:21.386,193.787,1
1,3.0,15.0,70,1:22.766,190.556,1
2,4.0,12.0,70,1:22.000,192.336,1
11,5.0,10.0,70,1:21.940,192.477,1
3,6.0,8.0,70,1:21.622,193.227,1
4,7.0,6.0,70,1:23.043,189.92,1
6,8.0,4.0,69,1:23.979,187.804,11
5,9.0,2.0,69,1:24.149,187.424,11
18,10.0,1.0,69,1:22.824,190.423,11
14,11.0,0.0,69,1:22.437,191.317,11
0,12.0,0.0,69,1:23.199,189.564,11
12,13.0,0.0,69,1:22.029,192.268,11
15,14.0,0.0,69,1:23.151,189.674,11
9,15.0,0.0,69,1:23.654,188.533,11
13,16.0,0.0,69,1:23.511,188.856,11
17,17.0,0.0,69,1:23.047,189.911,11
19,18.0,0.0,69,1:22.478,191.221,11
16,19.0,0.0,68,1:23.538,188.795,12
8,20.0,0.0,65,1:24.002,187.752,131
14,1.0,26.0,44,1:49.354,230.575,1
2,2.0,18.0,44,1:50.764,227.64,1
1,3.0,15.0,44,1:51.977,225.174,1
5,4.0,12.0,44,1:50.793,227.581,1
3,5.0,10.0,44,1:52.868,223.397,1
15,6.0,8.0,44,1:49.984,229.255,1
16,7.0,6.0,44,1:51.717,225.698,1
10,8.0,4.0,44,1:52.515,224.098,1
0,9.0,2.0,44,1:53.002,223.132,1
6,10.0,1.0,44,1:53.055,223.027,1
9,11.0,0.0,44,1:52.880,223.373,1
17,12.0,0.0,44,1:51.678,225.777,1
0,13.0,0.0,44,1:52.436,224.255,1
18,14.0,0.0,44,1:52.317,224.493,1
7,15.0,0.0,44,1:53.080,222.978,1
12,16.0,0.0,43,1:53.332,222.482,11
19,17.0,0.0,43,1:52.646,223.837,11
11,18.0,0.0,43,1:52.256,224.615,11
1,1.0,26.0,72,1:13.652,208.173,1
6,2.0,18.0,72,1:13.671,208.119,1
2,3.0,15.0,72,1:14.413,206.044,1
4,4.0,12.0,72,1:13.854,207.604,1
5,5.0,10.0,72,1:14.404,206.069,1
13,6.0,8.0,72,1:14.144,206.792,1
7,7.0,6.0,72,1:14.706,205.236,1
3,8.0,4.0,72,1:14.643,205.409,1
12,9.0,2.0,72,1:15.084,204.203,1
10,10.0,1.0,72,1:15.043,204.314,1
11,11.0,0.0,72,1:15.165,203.983,1
15,12.0,0.0,72,1:15.534,202.986,1
8,13.0,0.0,72,1:15.233,203.798,1
19,14.0,0.0,72,1:14.862,204.808,1
18,15.0,0.0,72,1:15.369,203.431,1
14,16.0,0.0,72,1:15.940,201.901,1
17,17.0,0.0,72,1:15.577,202.871,1
20,18.0,0.0,71,1:16.066,201.567,11
7,1.0,25.0,53,1:24.745,246.088,1
1,2.0,18.0,53,1:24.336,247.282,1
2,3.0,15.0,53,1:25.288,244.522,1
18,4.0,12.0,53,1:24.446,246.96,1
19,5.0,10.0,53,1:24.434,246.995,1
13,6.0,9.0,53,1:24.030,248.182,1
3,7.0,6.0,53,1:24.718,246.167,1
5,8.0,4.0,53,1:26.718,240.489,1
8,9.0,2.0,53,1:26.624,240.75,1
9,10.0,1.0,53,1:26.361,241.484,1
14,11.0,0.0,53,1:26.593,240.837,1
17,12.0,0.0,53,1:25.298,244.493,1
15,13.0,0.0,52,1:25.706,243.329,11
20,14.0,0.0,52,1:26.857,240.105,11
10,15.0,0.0,52,1:26.798,240.268,11
16,16.0,0.0,52,1:26.798,240.268,11
2,1.0,25.0,59,1:48.165,168.509,1
1,2.0,18.0,59,1:48.753,167.598,1
4,3.0,15.0,59,1:48.414,168.122,1
6,4.0,12.0,59,1:49.212,166.893,1
16,5.0,10.0,59,1:51.006,164.196,1
11,6.0,8.0,59,1:50.283,165.272,1
8,7.0,6.0,59,1:49.142,167.0,1
13,8.0,4.0,59,1:50.669,164.696,1
3,9.0,2.0,59,1:50.622,164.766,1
7,10.0,1.0,59,1:50.569,164.845,1
15,11.0,0.0,59,1:51.864,162.937,1
9,12.0,0.0,59,1:52.067,162.641,1
12,13.0,0.0,58,1:50.290,165.262,11
0,14.0,0.0,57,1:46.458,171.211,12
1,1.0,25.0,28,1:44.911,199.266,1
4,2.0,18.0,28,1:46.120,196.995,1
2,3.0,15.0,28,1:44.489,200.07,1
5,4.0,12.0,28,1:46.559,196.184,1
6,5.0,10.0,28,1:45.530,198.097,1
9,6.0,8.0,28,1:46.964,195.441,1
7,7.0,6.0,28,1:44.412,200.218,1
8,8.0,4.0,28,1:47.004,195.368,1
20,9.0,2.0,28,1:48.371,192.904,1
10,10.0,1.0,28,1:48.175,193.253,1
11,11.0,0.0,28,1:47.843,193.848,1
19,12.0,0.0,28,1:45.205,198.709,1
13,13.0,0.0,28,1:45.893,197.418,1
18,14.0,0.0,28,1:48.072,193.437,1
12,15.0,0.0,28,1:47.820,193.889,1
14,16.0,0.0,28,1:44.411,200.22,1
15,17.0,0.0,28,1:45.387,198.366,1
17,18.0,0.0,28,1:46.545,196.21,1
2,1.0,25.0,56,1:39.541,199.383,1
3,2.0,18.0,56,1:39.830,198.805,1
12,3.0,15.0,56,1:39.731,199.003,1
9,4.0,12.0,56,1:39.563,199.339,1
4,5.0,11.0,56,1:38.788,200.902,1
6,6.0,8.0,56,1:41.322,195.878,1
14,7.0,6.0,56,1:41.538,195.461,1
10,8.0,4.0,56,1:42.546,193.54,1
13,9.0,2.0,56,1:42.206,194.184,1
19,10.0,1.0,56,1:41.243,196.031,1
0,11.0,0.0,56,1:42.394,193.827,1
18,12.0,0.0,56,1:42.471,193.682,1
8,13.0,0.0,56,1:41.674,195.2,1
11,14.0,0.0,56,1:42.320,193.967,1
16,15.0,0.0,56,1:41.804,194.951,1
15,16.0,0.0,56,1:42.420,193.778,1
17,17.0,0.0,56,1:43.485,191.784,1
1,1.0,25.0,71,1:22.046,188.85,1
3,2.0,18.0,71,1:22.062,188.813,1
4,3.0,15.0,71,1:21.775,189.476,1
2,4.0,13.0,71,1:20.153,193.31,1
5,5.0,10.0,71,1:22.199,188.498,1
7,6.0,8.0,71,1:22.603,187.576,1
11,7.0,6.0,70,1:22.022,188.905,11
10,8.0,4.0,70,1:23.279,186.054,11
8,9.0,2.0,70,1:23.402,185.779,11
6,10.0,1.0,70,1:23.363,185.866,11
14,11.0,0.0,70,1:22.277,188.319,11
17,12.0,0.0,70,1:22.914,186.873,11
12,13.0,0.0,70,1:22.260,188.358,11
16,14.0,0.0,70,1:23.086,186.486,11
20,15.0,0.0,70,1:22.463,187.895,11
15,16.0,0.0,70,1:23.641,185.248,11
19,17.0,0.0,70,1:23.300,186.007,11
18,18.0,0.0,69,1:23.709,185.098,12
9,19.0,0.0,63,1:22.866,186.981,5
1,1.0,26.0,71,1:13.785,210.237,1
2,2.0,18.0,71,1:13.942,209.791,1
7,3.0,15.0,71,1:13.953,209.76,1
5,4.0,12.0,71,1:14.253,208.912,1
17,5.0,10.0,71,1:14.164,209.163,1
3,6.0,8.0,71,1:14.195,209.076,1
4,7.0,6.0,71,1:14.283,208.828,1
16,8.0,4.0,71,1:15.093,206.575,1
14,9.0,2.0,71,1:15.511,205.432,1
15,10.0,1.0,71,1:14.831,207.299,1
9,11.0,0.0,71,1:15.549,205.328,1
13,12.0,0.0,71,1:15.802,204.643,1
12,13.0,0.0,71,1:15.251,206.142,1
10,14.0,0.0,71,1:15.327,205.934,1
19,15.0,0.0,71,1:15.613,205.155,1
18,16.0,0.0,71,1:15.327,205.934,1
0,17.0,0.0,70,1:15.508,205.44,11
1,1.0,25.0,58,1:29.392,212.676,1
3,2.0,18.0,58,1:29.719,211.901,1
2,3.0,15.0,58,1:28.972,213.68,1
4,4.0,12.0,58,1:28.879,213.904,1
6,5.0,10.0,58,1:28.836,214.007,1
7,6.0,9.0,58,1:28.391,215.085,1
8,7.0,6.0,58,1:29.333,212.817,1
14,8.0,4.0,58,1:29.620,212.135,1
13,9.0,2.0,58,1:30.785,209.413,1
9,10.0,1.0,58,1:30.312,210.51,1
11,11.0,0.0,58,1:29.489,212.446,1
15,12.0,0.0,57,1:29.600,212.183,11
19,13.0,0.0,57,1:29.939,211.383,11
17,14.0,0.0,57,1:31.081,208.732,11
18,15.0,0.0,57,1:30.352,210.417,11
12,16.0,0.0,57,1:29.833,211.632,11
16,17.0,0.0,57,1:31.158,208.556,11
5,18.0,0.0,55,1:29.788,211.738,9
20,19.0,0.0,55,1:30.309,210.517,130
1,1.0,25.0,57,1:36.236,202.452,1
2,2.0,18.0,57,1:36.344,202.225,1
5,3.0,15.0,57,1:36.156,202.62,1
4,4.0,12.0,57,1:37.130,200.588,1
7,5.0,10.0,57,1:36.546,201.802,1
8,6.0,8.0,57,1:36.546,201.802,1
6,7.0,6.0,57,1:37.221,200.401,1
12,8.0,4.0,57,1:37.379,200.075,1
20,9.0,2.0,57,1:35.068,204.939,1
15,10.0,1.0,57,1:37.144,200.559,1
14,11.0,0.0,57,1:36.637,201.612,1
16,12.0,0.0,56,1:36.037,202.871,11
17,13.0,0.0,56,1:36.471,201.959,11
19,14.0,0.0,56,1:37.709,199.4,11
10,15.0,0.0,56,1:36.616,201.656,11
13,16.0,0.0,56,1:33.996,207.276,11
11,17.0,0.0,55,1:35.822,203.327,12
1,1.0,25.0,50,1:32.188,241.098,1
15,2.0,19.0,50,1:31.906,241.838,1
2,3.0,15.0,50,1:32.240,240.962,1
3,4.0,12.0,50,1:32.433,240.459,1
7,5.0,10.0,50,1:32.941,239.145,1
4,6.0,8.0,50,1:32.822,239.451,1
12,7.0,6.0,50,1:33.056,238.849,1
6,8.0,4.0,50,1:33.222,238.424,1
9,9.0,2.0,50,1:33.392,237.99,1
13,10.0,1.0,50,1:33.374,238.036,1
16,11.0,0.0,50,1:33.931,236.624,1
10,12.0,0.0,50,1:33.780,237.005,1
11,13.0,0.0,50,1:33.894,236.718,1
18,14.0,0.0,50,1:33.609,237.438,1
8,15.0,0.0,50,1:34.287,235.731,1
20,16.0,0.0,50,1:34.469,235.277,1
19,17.0,0.0,50,1:34.122,236.144,1
14,18.0,0.0,49,1:34.384,235.489,11
1,1.0,25.0,58,1:20.342,236.498,1
3,2.0,18.0,58,1:20.613,235.703,1
4,3.0,15.0,58,1:20.476,236.105,1
6,4.0,12.0,58,1:20.934,234.769,1
0,5.0,11.0,58,1:20.235,236.814,1
13,6.0,8.0,58,1:21.173,234.077,1
10,7.0,6.0,58,1:21.124,234.219,1
16,8.0,4.0,58,1:21.335,233.611,1
17,9.0,2.0,58,1:21.819,232.229,1
12,10.0,1.0,58,1:21.789,232.314,1
0,11.0,0.0,58,1:22.233,231.06,1
5,12.0,0.0,58,1:20.467,236.131,1
9,13.0,0.0,56,1:20.995,234.592,4
11,14.0,0.0,56,1:21.203,233.991,4
15,15.0,0.0,56,1:21.183,234.049,4
18,16.0,0.0,56,1:21.456,233.264,4
14,17.0,0.0,52,1:21.685,232.61,3
3,1.0,25.0,51,1:44.589,206.625,1
2,2.0,18.0,51,1:44.232,207.333,1
1,3.0,15.0,51,1:44.561,206.681,1
6,4.0,12.0,51,1:44.241,207.315,1
4,5.0,10.0,51,1:45.175,205.474,1
5,6.0,8.0,51,1:45.346,205.141,1
9,7.0,6.0,51,1:45.627,204.595,1
11,8.0,5.0,51,1:43.370,209.062,1
7,9.0,2.0,51,1:45.738,204.38,1
8,10.0,1.0,51,1:45.727,204.401,1
10,11.0,0.0,51,1:45.631,204.587,1
12,12.0,0.0,51,1:45.925,204.019,1
16,13.0,0.0,51,1:45.850,204.164,1
17,14.0,0.0,51,1:45.540,204.764,1
0,15.0,0.0,51,1:45.908,204.052,1
14,16.0,0.0,51,1:46.501,202.916,1
0,17.0,0.0,50,1:46.731,202.479,11
13,18.0,0.0,50,1:46.304,203.292,11
9,1.0,26.0,57,1:29.708,217.184,1
1,2.0,18.0,57,1:30.560,215.141,1
2,3.0,15.0,57,1:30.519,215.238,1
6,4.0,12.0,57,1:31.015,214.065,1
3,5.0,10.0,57,1:31.362,213.252,1
13,6.0,8.0,57,1:30.669,214.882,1
7,7.0,6.0,57,1:31.434,213.084,1
5,8.0,4.0,57,1:31.971,211.84,1
8,9.0,2.0,57,1:31.143,213.765,1
4,10.0,1.0,57,1:31.691,212.487,1
17,11.0,0.0,57,1:31.038,214.011,1
18,12.0,0.0,57,1:30.862,214.426,1
10,13.0,0.0,57,1:31.838,212.147,1
11,14.0,0.0,57,1:31.852,212.115,1
12,15.0,0.0,57,1:30.901,214.334,1
14,16.0,0.0,57,1:31.736,212.383,1
16,17.0,0.0,57,1:32.401,210.854,1
15,18.0,0.0,57,1:31.562,212.786,1
19,19.0,0.0,56,1:32.006,211.76,11
20,20.0,0.0,56,1:32.384,210.893,11
1,1.0,25.0,78,1:16.604,156.822,1
2,2.0,18.0,78,1:16.674,156.678,1
3,3.0,15.0,78,1:16.528,156.977,1
5,4.0,13.0,78,1:15.650,158.799,1
8,5.0,10.0,78,1:16.798,156.425,1
6,6.0,8.0,78,1:15.773,158.541,1
7,7.0,6.0,78,1:15.831,158.42,1
4,8.0,4.0,78,1:16.449,157.14,1
10,9.0,2.0,77,1:17.844,154.324,11
11,10.0,1.0,77,1:17.513,154.983,11
15,11.0,0.0,77,1:17.824,154.363,11
12,12.0,0.0,77,1:17.561,154.887,11
19,13.0,0.0,77,1:16.926,156.165,11
13,14.0,0.0,77,1:16.672,156.683,11
9,15.0,0.0,76,1:17.680,154.649,12
20,16.0,0.0,76,1:16.269,157.51,12
18,17.0,0.0,76,1:16.991,156.033,12
16,18.0,0.0,76,1:17.302,155.406,12
1,1.0,26.0,66,1:16.330,219.641,1
4,2.0,18.0,66,1:16.676,218.649,1
12,3.0,15.0,66,1:17.875,215.283,1
11,4.0,12.0,66,1:16.666,218.678,1
2,5.0,10.0,66,1:18.403,213.833,1
5,6.0,8.0,66,1:18.722,212.967,1
8,7.0,6.0,66,1:18.083,214.709,1
6,8.0,4.0,66,1:18.946,212.362,1
13,9.0,2.0,66,1:18.753,212.883,1
10,10.0,1.0,66,1:18.375,213.91,1
19,11.0,0.0,66,1:18.357,213.959,1
15,12.0,0.0,66,1:18.904,212.475,1
9,13.0,0.0,65,1:18.679,213.083,11
14,14.0,0.0,65,1:18.594,213.313,11
7,15.0,0.0,65,1:18.776,212.821,11
